code,nav,navDate
VCBFBCF,18659.5,2019-07-24
DCDS,39698.94,2019-07-25
DCDS,39885.03,2019-07-26
DCDS,39860.22,2019-07-29
DCDS,39905.69,2019-07-30
DCDS,39411.69,2019-07-31
VCBFBCF,18179.41,2019-07-31
VCBFBCF,18363.64,2019-07-31
DCDS,39771.45,2019-08-01
DCDS,40065.49,2019-08-02
DCDS,40033.41,2019-08-05
DCDS,39729.93,2019-08-06
DCDS,39589.05,2019-08-07
VCBFBCF,17998.75,2019-08-07
DCDS,39785.1,2019-08-08
DCDS,39953.88,2019-08-09
DCDS,40064.82,2019-08-12
DCDS,40259.1,2019-08-13
DCDS,40123.24,2019-08-14
VCBFBCF,18578.84,2019-08-14
DCDS,40167.52,2019-08-15
DCDS,40509.05,2019-08-16
DCDS,40440.77,2019-08-19
DCDS,40507.79,2019-08-20
DCDS,40811.96,2019-08-21
VCBFBCF,18882.19,2019-08-21
DCDS,41041.2,2019-08-22
DCDS,40926.72,2019-08-23
DCDS,40818.72,2019-08-26
DCDS,40654.58,2019-08-27
DCDS,40386.12,2019-08-28
VCBFBCF,18619.79,2019-08-28
DCDS,40277.82,2019-08-29
DCDS,40419.23,2019-08-30
VCBFBCF,18698.2,2019-08-31
DCDS,40570.26,2019-09-01
DCDS,40568.93,2019-09-03
DCDS,40332.15,2019-09-04
VCBFBCF,18615.44,2019-09-04
DCDS,40336.43,2019-09-05
DCDS,40175.31,2019-09-06
DCDS,40122.3,2019-09-09
DCDS,40003.62,2019-09-10
DCDS,39731.68,2019-09-11
VCBFBCF,18289.84,2019-09-11
DCDS,39870.88,2019-09-12
DCDS,40286.62,2019-09-13
DCDS,40877.4,2019-09-16
DCDS,41095.67,2019-09-17
DCDS,41309.64,2019-09-18
VCBFBCF,18873.96,2019-09-18
DCDS,41216.85,2019-09-19
DCDS,41450.22,2019-09-20
DCDS,41340.85,2019-09-23
DCDS,41015.01,2019-09-24
DCDS,40994.2,2019-09-25
VCBFBCF,18957.58,2019-09-25
DCDS,41171.17,2019-09-26
DCDS,41321.76,2019-09-27
DCDS,41637.65,2019-09-30
VCBFBCF,19088.59,2019-09-30
DCDS,41447.91,2019-10-01
DCDS,41675.79,2019-10-02
VCBFBCF,19116.04,2019-10-02
DCDS,41391.0,2019-10-03
DCDS,41450.97,2019-10-04
DCDS,41171.16,2019-10-07
DCDS,40813.61,2019-10-08
DCDS,41106.14,2019-10-09
VCBFBCF,18889.12,2019-10-09
DCDS,41156.04,2019-10-10
DCDS,41190.88,2019-10-11
DCDS,41260.08,2019-10-14
DCDS,41445.39,2019-10-15
DCDS,41466.18,2019-10-16
VCBFBCF,19053.12,2019-10-16
DCDS,41520.9,2019-10-17
DCDS,41348.35,2019-10-18
DCDS,41346.19,2019-10-21
DCDS,41096.18,2019-10-22
DCDS,41253.0,2019-10-23
VCBFBCF,18883.19,2019-10-23
DCDS,41284.19,2019-10-24
DCDS,41736.73,2019-10-25
DCDS,41821.2,2019-10-28
DCDS,41822.9,2019-10-29
DCDS,41693.83,2019-10-30
VCBFBCF,19109.41,2019-10-30
DCDS,41696.79,2019-10-31
VCBFBCF,19040.54,2019-10-31
DCDS,41652.06,2019-11-01
DCDS,42018.45,2019-11-04
DCDS,42457.29,2019-11-05
DCDS,42482.5,2019-11-06
VCBFBCF,19253.4,2019-11-06
DCDS,42482.78,2019-11-07
DCDS,42537.25,2019-11-08
DCDS,42469.08,2019-11-11
DCDS,42280.6,2019-11-12
DCDS,42361.57,2019-11-13
VCBFBCF,19262.07,2019-11-13
DCDS,42133.43,2019-11-14
DCDS,41834.88,2019-11-15
DCDS,41836.13,2019-11-18
DCDS,41510.34,2019-11-19
DCDS,41820.02,2019-11-20
VCBFBCF,19030.75,2019-11-20
DCDS,41524.38,2019-11-21
DCDS,41048.53,2019-11-22
DCDS,40634.89,2019-11-25
DCDS,40606.14,2019-11-26
DCDS,40756.71,2019-11-27
VCBFBCF,18662.48,2019-11-27
DCDS,40760.02,2019-11-28
DCDS,40279.89,2019-11-29
VCBFBCF,18409.81,2019-11-30
DCDS,40319.66,2019-12-01
DCDS,40318.7,2019-12-02
DCDS,39782.44,2019-12-03
DCDS,39660.26,2019-12-04
VCBFBCF,18147.18,2019-12-04
DCDS,40266.69,2019-12-05
DCDS,40057.68,2019-12-06
DCDS,40075.07,2019-12-09
DCDS,40112.66,2019-12-10
DCDS,40006.63,2019-12-11
VCBFBCF,18361.73,2019-12-11
DCDS,40237.39,2019-12-12
DCDS,40475.31,2019-12-13
DCDS,40489.24,2019-12-16
DCDS,40466.69,2019-12-17
DCDS,40109.75,2019-12-18
VCBFBCF,18301.83,2019-12-18
DCDS,39930.29,2019-12-19
DCDS,40001.51,2019-12-20
DCDS,40202.71,2019-12-23
DCDS,40383.69,2019-12-24
DCDS,40386.48,2019-12-25
VCBFBCF,18213.27,2019-12-25
DCDS,40623.84,2019-12-26
DCDS,40532.94,2019-12-27
DCDS,40746.54,2019-12-30
DCDS,40895.76,2019-12-31
VCBFBCF,18295.22,2019-12-31
DCDS,40750.14,2020-01-01
DCDS,40749.71,2020-01-02
VCBFBCF,18294.12,2020-01-02
DCDS,41030.86,2020-01-03
DCDS,51858.31,2020-01-04
DCDS,52429.64,2020-01-05
DCDS,40870.29,2020-01-06
DCDS,40467.56,2020-01-07
DCDS,40692.84,2020-01-08
VCBFBCF,18353.8,2020-01-08
DCDS,40209.64,2020-01-09
DCDS,40703.68,2020-01-10
DCDS,40982.55,2020-01-13
DCDS,40848.37,2020-01-14
DCDS,40948.61,2020-01-15
VCBFBCF,18399.89,2020-01-15
DCDS,40956.77,2020-01-16
DCDS,41298.5,2020-01-17
DCDS,41442.16,2020-01-20
DCDS,41738.34,2020-01-21
DCDS,41888.9,2020-01-22
VCBFBCF,18740.35,2020-01-22
DCDS,42117.82,2020-01-30
VCBFBCF,18811.65,2020-01-30
DCDS,40901.7,2020-01-31
VCBFBCF,17719.27,2020-01-31
DCDS,39955.12,2020-02-01
DCDS,39954.12,2020-02-03
DCDS,39676.46,2020-02-04
DCDS,39793.12,2020-02-05
VCBFBCF,17402.03,2020-02-05
DCDS,39779.92,2020-02-06
DCDS,40407.53,2020-02-07
DCDS,40307.46,2020-02-10
DCDS,39804.46,2020-02-11
DCDS,40028.66,2020-02-12
VCBFBCF,17608.35,2020-02-12
DCDS,40425.4,2020-02-13
DCDS,40426.99,2020-02-14
DCDS,40468.01,2020-02-17
DCDS,40454.49,2020-02-18
DCDS,40607.53,2020-02-19
VCBFBCF,17951.5,2020-02-19
DCDS,40741.26,2020-02-20
DCDS,40952.86,2020-02-21
DCDS,40661.05,2020-02-24
DCDS,39292.75,2020-02-25
DCDS,39817.19,2020-02-26
VCBFBCF,17539.79,2020-02-26
DCDS,39511.28,2020-02-27
DCDS,39829.38,2020-02-28
VCBFBCF,17334.07,2020-02-29
DCDS,39231.04,2020-03-01
DCDS,39230.4,2020-03-02
DCDS,39342.68,2020-03-03
DCDS,39618.2,2020-03-04
VCBFBCF,17553.8,2020-03-04
DCDS,39515.79,2020-03-05
DCDS,39522.26,2020-03-06
DCDS,39333.57,2020-03-09
DCDS,37063.91,2020-03-10
DCDS,37168.84,2020-03-11
VCBFBCF,16487.64,2020-03-11
DCDS,35956.56,2020-03-12
DCDS,34154.75,2020-03-13
DCDS,33816.57,2020-03-16
DCDS,32986.94,2020-03-17
DCDS,33193.31,2020-03-18
VCBFBCF,14746.27,2020-03-18
DCDS,33299.35,2020-03-19
DCDS,32555.57,2020-03-20
DCDS,32237.23,2020-03-23
DCDS,30578.52,2020-03-24
DCDS,30381.69,2020-03-25
VCBFBCF,13508.7,2020-03-25
DCDS,31416.3,2020-03-26
DCDS,31139.19,2020-03-27
DCDS,30824.98,2020-03-30
DCDS,29779.52,2020-03-31
VCBFBCF,13070.46,2020-03-31
DCDS,29764.94,2020-04-01
DCDS,30470.51,2020-04-03
DCDS,31303.93,2020-04-06
DCDS,32622.84,2020-04-07
DCDS,33052.65,2020-04-08
VCBFBCF,14422.31,2020-04-08
DCDS,33046.54,2020-04-09
DCDS,33305.29,2020-04-10
DCDS,33097.37,2020-04-13
DCDS,33435.83,2020-04-14
DCDS,33641.76,2020-04-15
VCBFBCF,14702.45,2020-04-15
DCDS,34103.52,2020-04-16
DCDS,34185.6,2020-04-17
DCDS,34685.57,2020-04-20
DCDS,34927.11,2020-04-21
DCDS,33786.57,2020-04-22
VCBFBCF,14752.6,2020-04-22
DCDS,34224.95,2020-04-23
DCDS,34342.14,2020-04-24
DCDS,34429.33,2020-04-27
DCDS,34349.0,2020-04-28
DCDS,34241.51,2020-04-29
VCBFBCF,15069.24,2020-04-29
VCBFBCF,15138.19,2020-04-30
DCDS,34371.99,2020-05-01
DCDS,34371.79,2020-05-04
DCDS,34029.55,2020-05-05
DCDS,34154.47,2020-05-06
VCBFBCF,15040.17,2020-05-06
DCDS,34756.97,2020-05-07
DCDS,35274.91,2020-05-08
DCDS,35761.53,2020-05-11
DCDS,36291.34,2020-05-12
DCDS,36551.91,2020-05-13
VCBFBCF,15754.84,2020-05-13
DCDS,36774.76,2020-05-14
DCDS,36501.17,2020-05-15
DCDS,36216.27,2020-05-18
DCDS,36825.41,2020-05-19
DCDS,37286.6,2020-05-20
VCBFBCF,15913.91,2020-05-20
DCDS,37428.78,2020-05-21
DCDS,37682.07,2020-05-22
DCDS,37319.04,2020-05-25
DCDS,37770.66,2020-05-26
DCDS,38275.8,2020-05-27
VCBFBCF,16187.99,2020-05-27
DCDS,37552.51,2020-05-28
DCDS,37754.58,2020-05-29
VCBFBCF,15982.15,2020-05-31
DCDS,37922.07,2020-06-01
DCDS,38680.07,2020-06-02
DCDS,38329.14,2020-06-03
VCBFBCF,16161.56,2020-06-03
DCDS,38782.59,2020-06-04
DCDS,38826.46,2020-06-05
DCDS,39019.58,2020-06-08
DCDS,39638.4,2020-06-09
DCDS,39424.39,2020-06-10
VCBFBCF,16567.34,2020-06-10
DCDS,39519.35,2020-06-11
DCDS,37920.83,2020-06-12
DCDS,38023.05,2020-06-15
DCDS,36687.44,2020-06-16
DCDS,37566.0,2020-06-17
VCBFBCF,16056.62,2020-06-17
DCDS,37501.8,2020-06-18
DCDS,37643.46,2020-06-19
DCDS,38097.85,2020-06-22
DCDS,38210.69,2020-06-23
DCDS,38084.7,2020-06-24
VCBFBCF,16258.72,2020-06-24
DCDS,37750.18,2020-06-25
DCDS,37565.21,2020-06-26
DCDS,37512.88,2020-06-29
DCDS,36617.64,2020-06-30
DCDS,36401.9,2020-07-01
VCBFBCF,15864.72,2020-07-01
DCDS,37145.43,2020-07-02
DCDS,37167.51,2020-07-02
DCDS,37183.05,2020-07-06
DCDS,37631.18,2020-07-07
DCDS,37803.79,2020-07-08
VCBFBCF,16248.24,2020-07-08
DCDS,37866.39,2020-07-09
DCDS,38353.77,2020-07-10
DCDS,38089.46,2020-07-13
DCDS,38046.41,2020-07-14
DCDS,38115.31,2020-07-15
VCBFBCF,16311.0,2020-07-15
DCDS,38286.14,2020-07-16
DCDS,38462.82,2020-07-17
DCDS,38424.85,2020-07-20
DCDS,38120.65,2020-07-21
DCDS,38229.39,2020-07-22
VCBFBCF,16317.1,2020-07-22
DCDS,37972.2,2020-07-23
DCDS,38101.98,2020-07-24
DCDS,36892.89,2020-07-27
DCDS,35084.76,2020-07-28
DCDS,36363.44,2020-07-29
VCBFBCF,15710.92,2020-07-29
DCDS,35569.99,2020-07-30
DCDS,35961.48,2020-07-31
VCBFBCF,15530.25,2020-07-31
DCDS,35644.49,2020-08-01
DCDS,35642.94,2020-08-03
DCDS,36515.14,2020-08-04
DCDS,37037.24,2020-08-05
VCBFBCF,15944.95,2020-08-05
DCDS,37614.27,2020-08-06
DCDS,37639.24,2020-08-07
DCDS,37721.81,2020-08-10
DCDS,37821.16,2020-08-11
DCDS,37886.21,2020-08-12
VCBFBCF,16202.16,2020-08-12
DCDS,38017.63,2020-08-13
DCDS,38434.95,2020-08-14
DCDS,38308.54,2020-08-17
DCDS,38332.42,2020-08-18
DCDS,38180.23,2020-08-19
VCBFBCF,16457.02,2020-08-19
DCDS,38420.05,2020-08-20
DCDS,38401.63,2020-08-21
DCDS,38756.29,2020-08-24
DCDS,39249.47,2020-08-25
DCDS,39472.13,2020-08-26
VCBFBCF,16966.14,2020-08-26
DCDS,39384.93,2020-08-27
DCDS,39602.78,2020-08-28
DCDS,39806.96,2020-08-31
VCBFBCF,17097.0,2020-08-31
DCDS,39654.14,2020-09-01
DCDS,39949.55,2020-09-03
VCBFBCF,17196.79,2020-09-03
DCDS,40289.87,2020-09-04
DCDS,40220.79,2020-09-07
DCDS,39533.22,2020-09-08
DCDS,39764.91,2020-09-09
VCBFBCF,17085.61,2020-09-09
DCDS,39799.33,2020-09-10
DCDS,39847.54,2020-09-11
DCDS,39824.51,2020-09-14
DCDS,40001.34,2020-09-15
DCDS,40096.45,2020-09-16
VCBFBCF,17298.24,2020-09-16
DCDS,40183.05,2020-09-17
DCDS,40103.79,2020-09-18
DCDS,40440.71,2020-09-21
DCDS,40658.04,2020-09-22
DCDS,40682.15,2020-09-23
VCBFBCF,17632.41,2020-09-23
DCDS,41033.73,2020-09-24
DCDS,40867.79,2020-09-25
DCDS,40836.14,2020-09-28
DCDS,41111.16,2020-09-29
DCDS,40794.46,2020-09-30
VCBFBCF,17682.3,2020-09-30
VCBFBCF,17764.46,2020-09-30
DCDS,40900.53,2020-10-01
DCDS,41243.6,2020-10-02
DCDS,41019.09,2020-10-05
DCDS,41353.83,2020-10-06
DCDS,41567.98,2020-10-07
VCBFBCF,18070.86,2020-10-07
DCDS,41559.06,2020-10-08
DCDS,41566.05,2020-10-09
DCDS,41602.9,2020-10-12
DCDS,41527.41,2020-10-13
DCDS,41561.0,2020-10-14
VCBFBCF,18008.02,2020-10-14
DCDS,42026.92,2020-10-15
DCDS,42133.78,2020-10-16
DCDS,42390.95,2020-10-19
DCDS,42431.03,2020-10-20
DCDS,42602.84,2020-10-21
VCBFBCF,18337.89,2020-10-21
DCDS,42370.28,2020-10-22
DCDS,42825.51,2020-10-23
DCDS,43260.57,2020-10-26
DCDS,42892.6,2020-10-27
DCDS,42717.71,2020-10-28
VCBFBCF,18220.36,2020-10-28
DCDS,41632.81,2020-10-29
DCDS,41509.84,2020-10-30
VCBFBCF,17984.23,2020-10-31
DCDS,41763.13,2020-11-02
DCDS,41763.13,2020-11-02
DCDS,42207.23,2020-11-03
DCDS,42207.23,2020-11-03
DCDS,42422.26,2020-11-04
DCDS,42422.26,2020-11-04
VCBFBCF,18203.83,2020-11-04
DCDS,42557.89,2020-11-05
DCDS,42806.45,2020-11-05
DCDS,42557.89,2020-11-06
DCDS,42614.43,2020-11-08
DCDS,43284.23,2020-11-09
DCDS,42614.43,2020-11-09
DCDS,43255.07,2020-11-10
DCDS,43284.23,2020-11-10
DCDS,43374.63,2020-11-11
DCDS,43255.07,2020-11-11
VCBFBCF,18534.68,2020-11-11
DCDS,43815.31,2020-11-12
DCDS,43374.63,2020-11-12
DCDS,44272.54,2020-11-15
DCDS,43979.4,2020-11-16
DCDS,44802.48,2020-11-17
DCDS,45102.37,2020-11-18
VCBFBCF,19067.59,2020-11-18
DCDS,45670.87,2020-11-19
DCDS,46021.75,2020-11-22
DCDS,46424.68,2020-11-23
DCDS,46303.44,2020-11-24
DCDS,46218.1,2020-11-25
VCBFBCF,19514.99,2020-11-25
DCDS,46286.34,2020-11-26
DCDS,46707.04,2020-11-29
DCDS,46539.94,2020-11-30
VCBFBCF,19662.01,2020-11-30
DCDS,46753.86,2020-12-01
DCDS,47080.63,2020-12-02
VCBFBCF,19767.14,2020-12-02
DCDS,47636.92,2020-12-03
DCDS,47672.46,2020-12-06
DCDS,47883.07,2020-12-07
DCDS,47889.22,2020-12-08
DCDS,48279.98,2020-12-09
VCBFBCF,20196.77,2020-12-09
DCDS,47645.08,2020-12-10
DCDS,48204.46,2020-12-13
DCDS,48906.84,2020-12-14
DCDS,49674.01,2020-12-16
VCBFBCF,20477.86,2020-12-16
DCDS,49205.44,2020-12-17
DCDS,49908.91,2020-12-20
DCDS,50247.84,2020-12-21
DCDS,50641.88,2020-12-22
DCDS,50200.57,2020-12-23
VCBFBCF,20908.87,2020-12-23
DCDS,49569.28,2020-12-24
DCDS,50394.82,2020-12-27
DCDS,50480.11,2020-12-28
DCDS,50636.23,2020-12-29
DCDS,50539.17,2020-12-30
VCBFBCF,21228.41,2020-12-30
VCBFBCF,21350.65,2020-12-31
DCDS,52856.94,2021-01-06
VCBFBCF,22054.1,2021-01-06
DCDS,53401.91,2021-01-07
DCDS,53892.11,2021-01-10
DCDS,54590.58,2021-01-11
DCDS,54973.39,2021-01-12
DCDS,54736.45,2021-01-13
VCBFBCF,23116.37,2021-01-13
DCDS,54736.45,2021-01-14
DCDS,54854.06,2021-01-15
DCDS,55310.58,2021-01-17
DCDS,55045.93,2021-01-18
DCDS,52675.76,2021-01-19
VCBFBCF,21768.04,2021-01-20
DCDS,54390.63,2021-01-21
DCDS,54733.58,2021-01-24
DCDS,54968.63,2021-01-25
DCDS,53980.24,2021-01-26
DCDS,52161.27,2021-01-27
VCBFBCF,22095.74,2021-01-27
DCDS,48674.83,2021-01-28
DCDS,50529.58,2021-01-31
VCBFBCF,20829.56,2021-01-31
DCDS,49302.93,2021-02-01
DCDS,50877.9,2021-02-02
DCDS,52399.17,2021-02-03
VCBFBCF,20936.41,2021-02-03
DCDS,52686.57,2021-02-04
DCDS,53357.25,2021-02-07
DCDS,51781.63,2021-02-08
VCBFBCF,21998.74,2021-02-10
DCDS,52904.89,2021-02-16
DCDS,54811.59,2021-02-17
VCBFBCF,21989.74,2021-02-17
DCDS,55441.56,2021-02-18
DCDS,55213.99,2021-02-21
DCDS,55154.69,2021-02-22
DCDS,54660.33,2021-02-24
VCBFBCF,23196.19,2021-02-24
DCDS,54949.67,2021-02-25
DCDS,55241.34,2021-02-28
VCBFBCF,23265.5,2021-02-28
DCDS,55978.08,2021-03-01
DCDS,56079.72,2021-03-02
DCDS,56311.19,2021-03-03
VCBFBCF,23624.22,2021-03-03
DCDS,55407.1,2021-03-04
DCDS,55400.64,2021-03-07
DCDS,55432.11,2021-03-08
DCDS,55168.67,2021-03-09
DCDS,55570.51,2021-03-10
VCBFBCF,23315.25,2021-03-10
DCDS,56292.92,2021-03-11
DCDS,56315.47,2021-03-15
DCDS,56251.11,2021-03-16
DCDS,56432.96,2021-03-17
VCBFBCF,23874.27,2021-03-17
DCDS,56933.46,2021-03-18
DCDS,56662.59,2021-03-21
DCDS,55918.89,2021-03-23
DCDS,54882.94,2021-03-24
VCBFBCF,23842.7,2021-03-24
DCDS,54772.87,2021-03-25
DCDS,54882.9,2021-03-28
DCDS,55275.64,2021-03-29
DCDS,55857.15,2021-03-31
VCBFBCF,23512.01,2021-03-31
VCBFBCF,23629.82,2021-03-31
DCDS,56927.47,2021-04-01
DCDS,57324.6,2021-04-04
DCDS,57613.77,2021-04-05
DCDS,57810.02,2021-04-07
VCBFBCF,24494.19,2021-04-07
DCDS,57597.32,2021-04-08
DCDS,57563.41,2021-04-11
DCDS,58331.34,2021-04-12
DCDS,57634.66,2021-04-13
DCDS,58529.81,2021-04-14
VCBFBCF,24368.86,2021-04-14
DCDS,58287.81,2021-04-15
DCDS,58012.97,2021-04-18
DCDS,59297.25,2021-04-19
DCDS,59297.25,2021-04-20
DCDS,59352.09,2021-04-21
DCDS,59352.09,2021-04-22
VCBFBCF,24644.68,2021-04-22
DCDS,58996.84,2021-04-25
DCDS,58203.18,2021-04-27
DCDS,58558.61,2021-04-28
VCBFBCF,23811.58,2021-04-28
VCBFBCF,24148.0,2021-04-30
DCDS,59894.95,2021-05-04
VCBFBCF,24234.95,2021-05-05
DCDS,60463.09,2021-05-06
DCDS,60554.5,2021-05-09
DCDS,61396.61,2021-05-10
DCDS,61186.44,2021-05-11
DCDS,62202.05,2021-05-12
VCBFBCF,24736.79,2021-05-12
DCDS,61782.44,2021-05-13
DCDS,61515.33,2021-05-17
DCDS,61892.19,2021-05-18
DCDS,62849.2,2021-05-19
VCBFBCF,24764.7,2021-05-19
DCDS,63649.4,2021-05-20
DCDS,63471.88,2021-05-23
DCDS,63709.92,2021-05-24
DCDS,64449.54,2021-05-25
DCDS,64717.82,2021-05-26
VCBFBCF,26168.25,2021-05-26
DCDS,64035.96,2021-05-27
DCDS,65017.68,2021-05-30
DCDS,66307.95,2021-05-31
VCBFBCF,26768.05,2021-05-31
DCDS,66788.56,2021-06-01
DCDS,66856.37,2021-06-02
VCBFBCF,27094.0,2021-06-02
DCDS,67796.19,2021-06-03
DCDS,68031.12,2021-06-06
DCDS,66807.47,2021-06-07
DCDS,64629.9,2021-06-08
DCDS,65418.51,2021-06-09
VCBFBCF,26452.14,2021-06-09
DCDS,65453.08,2021-06-10
DCDS,66982.99,2021-06-13
DCDS,67410.89,2021-06-14
DCDS,67285.83,2021-06-15
DCDS,66477.72,2021-06-16
VCBFBCF,27602.88,2021-06-16
DCDS,66705.5,2021-06-17
DCDS,67549.75,2021-06-20
DCDS,67447.16,2021-06-21
DCDS,67682.77,2021-06-22
DCDS,67625.14,2021-06-23
VCBFBCF,28066.66,2021-06-23
DCDS,67410.66,2021-06-24
DCDS,67965.32,2021-06-27
DCDS,69121.09,2021-06-28
DCDS,69129.1,2021-06-29
DCDS,69108.95,2021-06-30
VCBFBCF,28351.1,2021-06-30
VCBFBCF,28300.25,2021-06-30
DCDS,70004.92,2021-07-01
DCDS,70485.91,2021-07-04
DCDS,70907.25,2021-07-05
DCDS,67634.45,2021-07-06
DCDS,69283.88,2021-07-07
VCBFBCF,27136.34,2021-07-07
DCDS,68674.4,2021-07-08
DCDS,67631.03,2021-07-11
DCDS,65212.77,2021-07-12
DCDS,65466.55,2021-07-13
DCDS,64237.57,2021-07-14
VCBFBCF,26707.64,2021-07-14
DCDS,65502.06,2021-07-15
DCDS,65905.57,2021-07-18
DCDS,63302.94,2021-07-19
DCDS,65161.97,2021-07-20
DCDS,65154.01,2021-07-21
VCBFBCF,26363.7,2021-07-21
DCDS,66070.83,2021-07-22
DCDS,64985.34,2021-07-25
DCDS,65164.93,2021-07-26
DCDS,65689.48,2021-07-27
DCDS,65727.14,2021-07-28
VCBFBCF,26695.52,2021-07-28
DCDS,66871.57,2021-07-29
DCDS,67860.15,2021-08-01
DCDS,68269.28,2021-08-02
DCDS,69074.75,2021-08-03
DCDS,69287.12,2021-08-04
VCBFBCF,27623.13,2021-08-04
DCDS,70312.75,2021-08-05
DCDS,70000.39,2021-08-08
DCDS,71304.98,2021-08-09
DCDS,71465.27,2021-08-10
DCDS,71316.18,2021-08-11
VCBFBCF,28164.98,2021-08-11
DCDS,70679.93,2021-08-12
DCDS,71102.64,2021-08-15
DCDS,72219.27,2021-08-16
DCDS,72226.38,2021-08-17
DCDS,72170.0,2021-08-18
VCBFBCF,28088.18,2021-08-18
DCDS,72535.61,2021-08-19
DCDS,70453.09,2021-08-22
DCDS,68839.0,2021-08-23
DCDS,68709.87,2021-08-24
DCDS,69431.92,2021-08-25
VCBFBCF,26809.77,2021-08-25
DCDS,69126.8,2021-08-26
DCDS,69538.42,2021-08-29
DCDS,70619.91,2021-08-30
DCDS,70752.96,2021-08-31
VCBFBCF,27514.01,2021-09-01
DCDS,71068.62,2021-09-05
DCDS,72090.64,2021-09-06
DCDS,71955.84,2021-09-07
DCDS,71882.43,2021-09-08
VCBFBCF,27706.36,2021-09-08
DCDS,72802.97,2021-09-09
DCDS,72601.08,2021-09-12
DCDS,72261.06,2021-09-13
DCDS,71917.89,2021-09-14
DCDS,72753.33,2021-09-15
VCBFBCF,27813.6,2021-09-15
DCDS,72878.34,2021-09-16
DCDS,73602.8,2021-09-19
DCDS,73103.74,2021-09-20
DCDS,73026.54,2021-09-21
DCDS,73418.07,2021-09-22
VCBFBCF,28007.69,2021-09-22
DCDS,73295.12,2021-09-23
DCDS,72908.62,2021-09-26
DCDS,71375.18,2021-09-27
DCDS,72584.47,2021-09-28
DCDS,72703.77,2021-09-29
VCBFBCF,28280.67,2021-09-29
DCDS,72792.01,2021-09-30
DCDS,72379.84,2021-10-03
DCDS,73140.84,2021-10-04
DCDS,73734.96,2021-10-05
DCDS,74262.8,2021-10-06
VCBFBCF,28628.98,2021-10-06
DCDS,74618.45,2021-10-07
DCDS,74836.99,2021-10-10
DCDS,75900.37,2021-10-11
DCDS,76065.31,2021-10-12
DCDS,76050.66,2021-10-13
VCBFBCF,29553.56,2021-10-13
DCDS,76190.3,2021-10-14
DCDS,76773.03,2021-10-17
DCDS,77192.28,2021-10-18
DCDS,77074.01,2021-10-19
DCDS,77149.95,2021-10-20
VCBFBCF,29424.26,2021-10-20
DCDS,77202.54,2021-10-21
DCDS,77015.96,2021-10-24
DCDS,75712.38,2021-10-25
DCDS,76621.54,2021-10-26
DCDS,78002.34,2021-10-27
VCBFBCF,29316.97,2021-10-27
DCDS,78567.96,2021-10-28
DCDS,78334.49,2021-10-31
DCDS,77831.07,2021-11-01
DCDS,78204.2,2021-11-02
DCDS,77795.49,2021-11-03
VCBFBCF,30040.71,2021-11-03
DCDS,78503.99,2021-11-04
DCDS,79013.47,2021-11-07
DCDS,79335.29,2021-11-08
DCDS,79260.06,2021-11-09
DCDS,79041.39,2021-11-10
VCBFBCF,30236.35,2021-11-10
DCDS,78535.06,2021-11-11
DCDS,79081.33,2021-11-14
DCDS,79126.41,2021-11-15
DCDS,78575.54,2021-11-16
DCDS,78857.87,2021-11-17
VCBFBCF,30231.33,2021-11-17
DCDS,78534.43,2021-11-18
DCDS,77437.67,2021-11-21
DCDS,77282.96,2021-11-22
DCDS,78638.16,2021-11-23
DCDS,79860.7,2021-11-24
VCBFBCF,29905.4,2021-11-24
DCDS,80499.98,2021-11-25
DCDS,79689.45,2021-11-28
DCDS,78922.61,2021-11-29
DCDS,78721.73,2021-11-30
DCDS,79121.99,2021-12-01
VCBFBCF,29783.15,2021-12-01
DCDS,78542.28,2021-12-02
DCDS,76329.17,2021-12-05
DCDS,74624.76,2021-12-06
DCDS,76092.6,2021-12-07
DCDS,76491.84,2021-12-08
VCBFBCF,29097.09,2021-12-08
DCDS,77428.9,2021-12-09
DCDS,77443.03,2021-12-12
DCDS,77839.72,2021-12-13
DCDS,77807.58,2021-12-14
DCDS,77731.81,2021-12-15
VCBFBCF,29426.24,2021-12-15
DCDS,77356.38,2021-12-16
DCDS,77678.33,2021-12-19
DCDS,77853.49,2021-12-20
DCDS,78065.47,2021-12-21
DCDS,77659.79,2021-12-22
VCBFBCF,29226.82,2021-12-22
DCDS,76246.02,2021-12-23
DCDS,77427.81,2021-12-26
DCDS,77560.32,2021-12-27
DCDS,77846.91,2021-12-28
DCDS,77513.24,2021-12-29
VCBFBCF,29233.93,2021-12-29
DCDS,78132.88,2021-12-30
DCDS,78539.15,2022-01-03
DCDS,79492.4,2022-01-04
DCDS,79243.26,2022-01-05
VCBFBCF,29771.08,2022-01-05
DCDS,78936.9,2022-01-06
DCDS,78541.78,2022-01-09
DCDS,76997.11,2022-01-10
DCDS,76065.25,2022-01-11
DCDS,77327.34,2022-01-12
VCBFBCF,29041.39,2022-01-12
DCDS,76631.93,2022-01-13
DCDS,76306.32,2022-01-16
DCDS,73351.62,2022-01-17
DCDS,72729.95,2022-01-18
DCDS,73636.59,2022-01-19
VCBFBCF,28907.2,2022-01-19
DCDS,74545.07,2022-01-20
DCDS,74807.46,2022-01-23
DCDS,72858.48,2022-01-24
DCDS,74640.75,2022-01-25
DCDS,74974.44,2022-01-26
VCBFBCF,29414.95,2022-01-26
DCDS,74400.27,2022-01-27
DCDS,75228.2,2022-02-06
DCDS,75781.45,2022-02-07
